2019-04-03 21:14:02,883 [AWT-EventQueue-0] INFO  marytts.PronunciationModel Module started (INTONATION->ALLOPHONES, locale de).
2019-04-03 21:14:02,883 [AWT-EventQueue-0] INFO  marytts.PronunciationModel Starting power-on self test.
2019-04-03 21:14:02,883 [AWT-EventQueue-0] INFO  marytts.PronunciationModel Power-on self test complete.
2019-04-03 21:14:02,884 [AWT-EventQueue-0] INFO  marytts.SimplePhoneme2AP Module started (SIMPLEPHONEMES->ACOUSTPARAMS, locale de).
2019-04-03 21:14:02,884 [AWT-EventQueue-0] INFO  marytts.SimplePhoneme2AP Starting power-on self test.
2019-04-03 21:14:02,885 [AWT-EventQueue-0] INFO  marytts.SimplePhoneme2AP Power-on self test complete.
2019-04-03 21:14:02,885 [AWT-EventQueue-0] INFO  marytts.JTokeniser Module started (RAWMARYXML->TOKENS, locale en).
2019-04-03 21:14:02,892 [AWT-EventQueue-0] INFO  marytts.JTokeniser Starting power-on self test.
2019-04-03 21:14:02,893 [AWT-EventQueue-0] INFO  marytts.JTokeniser Power-on self test complete.
2019-04-03 21:14:02,893 [AWT-EventQueue-0] INFO  marytts.TokenToWords Module started (FREETTS_TOKENS->FREETTS_WORDS, locale en).
2019-04-03 21:14:02,893 [AWT-EventQueue-0] INFO  marytts.FreeTTSVoices Loading US English FreeTTS voices...
2019-04-03 21:14:02,897 [AWT-EventQueue-0] INFO  marytts.FreeTTSVoices done.
2019-04-03 21:14:02,905 [AWT-EventQueue-0] INFO  marytts.TokenToWords Starting power-on self test.
2019-04-03 21:14:02,905 [AWT-EventQueue-0] INFO  marytts.TokenToWords Power-on self test complete.
2019-04-03 21:14:02,905 [AWT-EventQueue-0] INFO  marytts.JPhonemiser Module started (PARTSOFSPEECH->PHONEMES, locale en_US).
2019-04-03 21:14:02,905 [AWT-EventQueue-0] INFO  marytts.JPhonemiser Starting power-on self test.
2019-04-03 21:14:02,905 [AWT-EventQueue-0] INFO  marytts.JPhonemiser Power-on self test complete.
2019-04-03 21:14:02,905 [AWT-EventQueue-0] INFO  marytts.JPhonemiser Module started (PARTSOFSPEECH->PHONEMES, locale en_GB).
2019-04-03 21:14:02,905 [AWT-EventQueue-0] INFO  marytts.JPhonemiser Starting power-on self test.
2019-04-03 21:14:02,905 [AWT-EventQueue-0] INFO  marytts.JPhonemiser Power-on self test complete.
2019-04-03 21:14:02,908 [AWT-EventQueue-0] INFO  marytts.Prosody Module started (PHONEMES->INTONATION, locale en).
2019-04-03 21:14:02,908 [AWT-EventQueue-0] INFO  marytts.Prosody Starting power-on self test.
2019-04-03 21:14:02,909 [AWT-EventQueue-0] INFO  marytts.Prosody Power-on self test complete.
2019-04-03 21:14:02,909 [AWT-EventQueue-0] INFO  marytts.SimplePhoneme2AP Module started (SIMPLEPHONEMES->ACOUSTPARAMS, locale en_US).
2019-04-03 21:14:02,909 [AWT-EventQueue-0] INFO  marytts.SimplePhoneme2AP Starting power-on self test.
2019-04-03 21:14:02,910 [AWT-EventQueue-0] INFO  marytts.SimplePhoneme2AP Power-on self test complete.
2019-04-03 21:14:02,910 [AWT-EventQueue-0] INFO  marytts.Utt2XML WordsEn Module started (FREETTS_WORDS->WORDS, locale en).
2019-04-03 21:14:02,910 [AWT-EventQueue-0] INFO  marytts.FreeTTSVoices Loading US English FreeTTS voices...
2019-04-03 21:14:02,910 [AWT-EventQueue-0] INFO  marytts.FreeTTSVoices done.
2019-04-03 21:14:02,910 [AWT-EventQueue-0] INFO  marytts.Utt2XML WordsEn Starting power-on self test.
2019-04-03 21:14:02,911 [AWT-EventQueue-0] INFO  marytts.Utt2XML WordsEn Power-on self test complete.
2019-04-03 21:14:02,911 [AWT-EventQueue-0] INFO  marytts.XML2Utt TokensEn Module started (TOKENS->FREETTS_TOKENS, locale en).
2019-04-03 21:14:02,911 [AWT-EventQueue-0] INFO  marytts.FreeTTSVoices Loading US English FreeTTS voices...
2019-04-03 21:14:02,911 [AWT-EventQueue-0] INFO  marytts.FreeTTSVoices done.
2019-04-03 21:14:02,911 [AWT-EventQueue-0] INFO  marytts.XML2Utt TokensEn Starting power-on self test.
2019-04-03 21:14:02,911 [AWT-EventQueue-0] INFO  marytts.XML2Utt TokensEn Power-on self test complete.
2019-04-03 21:14:02,911 [AWT-EventQueue-0] INFO  marytts.PronunciationModel Module started (INTONATION->ALLOPHONES, locale en).
2019-04-03 21:14:02,911 [AWT-EventQueue-0] INFO  marytts.PronunciationModel Starting power-on self test.
2019-04-03 21:14:02,911 [AWT-EventQueue-0] INFO  marytts.PronunciationModel Power-on self test complete.
2019-04-03 21:14:02,911 [AWT-EventQueue-0] INFO  marytts.OpenNLPPosTagger Module started (WORDS->PARTSOFSPEECH, locale en).
2019-04-03 21:14:03,345 [AWT-EventQueue-0] INFO  marytts.OpenNLPPosTagger Starting power-on self test.
2019-04-03 21:14:03,345 [AWT-EventQueue-0] INFO  marytts.OpenNLPPosTagger Power-on self test complete.
2019-04-03 21:14:03,345 [AWT-EventQueue-0] INFO  marytts.JPhonemiser Module started (PARTSOFSPEECH->PHONEMES, locale fr).
2019-04-03 21:14:03,345 [AWT-EventQueue-0] INFO  marytts.JPhonemiser Starting power-on self test.
2019-04-03 21:14:03,345 [AWT-EventQueue-0] INFO  marytts.JPhonemiser Power-on self test complete.
2019-04-03 21:14:03,345 [AWT-EventQueue-0] INFO  marytts.Preprocess Module started (TOKENS->WORDS, locale fr).
2019-04-03 21:14:03,345 [AWT-EventQueue-0] INFO  marytts.Preprocess Starting power-on self test.
2019-04-03 21:14:03,346 [AWT-EventQueue-0] INFO  marytts.Preprocess Power-on self test complete.
2019-04-03 21:14:03,346 [AWT-EventQueue-0] INFO  marytts.OpenNLPPosTagger Module started (WORDS->PARTSOFSPEECH, locale fr).
2019-04-03 21:14:03,346 [AWT-EventQueue-0] INFO  marytts.OpenNLPPosTagger Starting power-on self test.
2019-04-03 21:14:03,346 [AWT-EventQueue-0] INFO  marytts.OpenNLPPosTagger Power-on self test complete.
2019-04-03 21:14:03,346 [AWT-EventQueue-0] INFO  marytts.JTokeniser Module started (RAWMARYXML->TOKENS, locale it).
2019-04-03 21:14:03,352 [AWT-EventQueue-0] INFO  marytts.JTokeniser Starting power-on self test.
2019-04-03 21:14:03,353 [AWT-EventQueue-0] INFO  marytts.JTokeniser Power-on self test complete.
2019-04-03 21:14:03,353 [AWT-EventQueue-0] INFO  marytts.Preprocess Module started (TOKENS->WORDS, locale it).
2019-04-03 21:14:03,353 [AWT-EventQueue-0] INFO  marytts.Preprocess Starting power-on self test.
2019-04-03 21:14:03,354 [AWT-EventQueue-0] INFO  marytts.Preprocess Expanding say-as elements...
2019-04-03 21:14:03,354 [AWT-EventQueue-0] INFO  marytts.Preprocess Matching and expanding patterns...
2019-04-03 21:14:03,358 [AWT-EventQueue-0] INFO  marytts.Preprocess Done.
2019-04-03 21:14:03,358 [AWT-EventQueue-0] INFO  marytts.Preprocess Power-on self test complete.
2019-04-03 21:14:03,358 [AWT-EventQueue-0] INFO  marytts.JPhonemiser Module started (PARTSOFSPEECH->PHONEMES, locale it).
2019-04-03 21:14:03,358 [AWT-EventQueue-0] INFO  marytts.JPhonemiser Starting power-on self test.
2019-04-03 21:14:03,359 [AWT-EventQueue-0] INFO  marytts.JPhonemiser Power-on self test complete.
2019-04-03 21:14:03,359 [AWT-EventQueue-0] INFO  marytts.OpenNLPPosTagger Module started (WORDS->PARTSOFSPEECH, locale it).
2019-04-03 21:14:03,411 [AWT-EventQueue-0] INFO  marytts.OpenNLPPosTagger Starting power-on self test.
2019-04-03 21:14:03,411 [AWT-EventQueue-0] INFO  marytts.OpenNLPPosTagger Power-on self test complete.
2019-04-03 21:14:03,413 [AWT-EventQueue-0] INFO  marytts.Prosody Module started (PHONEMES->INTONATION, locale it).
2019-04-03 21:14:03,413 [AWT-EventQueue-0] INFO  marytts.Prosody Starting power-on self test.
2019-04-03 21:14:03,414 [AWT-EventQueue-0] INFO  marytts.Prosody Power-on self test complete.
2019-04-03 21:14:03,414 [AWT-EventQueue-0] INFO  marytts.PronunciationModel Module started (INTONATION->ALLOPHONES, locale it).
2019-04-03 21:14:03,414 [AWT-EventQueue-0] INFO  marytts.PronunciationModel Starting power-on self test.
2019-04-03 21:14:03,414 [AWT-EventQueue-0] INFO  marytts.PronunciationModel Power-on self test complete.
2019-04-03 21:14:03,414 [AWT-EventQueue-0] INFO  marytts.JTokeniser Module started (RAWMARYXML->TOKENS, locale ru).
2019-04-03 21:14:03,423 [AWT-EventQueue-0] INFO  marytts.JTokeniser Starting power-on self test.
2019-04-03 21:14:03,426 [AWT-EventQueue-0] INFO  marytts.JTokeniser Power-on self test complete.
2019-04-03 21:14:03,426 [AWT-EventQueue-0] INFO  marytts.DummyTokens2Words Module started (TOKENS->WORDS, locale null).
